wikidata_id,speaker,sr_names,episode_count,episode_ids,ages_at_episodes,wikidata_label,wikidata_description,wikipedia_url,gender,gender_id,birth_date,death_date,citizenships,citizenship_ids,occupations,occupation_ids
Q4767277,Anna Mannheimer,"[""Anna Mannheimer""]",1,[562876],[51],,,https://sv.wikipedia.org/wiki/Anna_Mannheimer,kvinna,Q6581072,1963-07-05,,"[""Sverige""]","[""Q34""]","[""komiker"",""journalist"",""TV-programledare""]","[""Q245068"",""Q1930187"",""Q947873""]"
Q4769491,Annika Andersson,"[""Annika Andersson""]",1,[216110],[45],,,https://sv.wikipedia.org/wiki/Annika_Andersson,kvinna,Q6581072,1968-05-08,,"[""Sverige""]","[""Q34""]","[""komiker""]","[""Q245068""]"
Q4794620,Arne Ljungqvist,"[""Arne Ljungqvist""]",1,[1077280],[87],,,https://sv.wikipedia.org/wiki/Arne_Ljungqvist,man,Q6581097,1931-04-23,,"[""Sverige""]","[""Q34""]","[""patolog"",""friidrottare""]","[""Q3368718"",""Q11513337""]"
Q4795114,Jessica Meir,"[""Jessica Meir""]",1,[1740725],[44],,,https://sv.wikipedia.org/wiki/Jessica_Meir,kvinna,Q6581072,1977-07-01,,"[""Sverige"",""USA""]","[""Q34"",""Q30""]","[""rymdfarare"",""universitetslärare"",""pilot"",""marinbiolog"",""upptäcktsresande""]","[""Q11631"",""Q1622272"",""Q2095549"",""Q3640160"",""Q11900058""]"
Q482903,Ana L. Valdés,"[""Ana L. Valdés""]",1,[911950],[46],,,https://sv.wikipedia.org/wiki/Ana_Luisa_Vald%C3%A9s,kvinna,Q6581072,1953-08-08,,"[""Sverige"",""Uruguay""]","[""Q34"",""Q77""]","[""översättare"",""journalist"",""antropolog"",""författare""]","[""Q333634"",""Q1930187"",""Q4773904"",""Q36180""]"
Q4837588,Babben Larsson,"[""Babben Larsson""]",4,"[126262,356084,2180774,2220216]","[54,48,66,35]",,,https://sv.wikipedia.org/wiki/Babben_Larsson,kvinna,Q6581072,1956-10-29,,"[""Sverige""]","[""Q34""]","[""skådespelare"",""filmregissör""]","[""Q33999"",""Q2526255""]"
Q4845203,Maryam Moghaddam,"[""Maryam Moghaddam""]",1,[2578979],[55],,,https://sv.wikipedia.org/wiki/Maryam_Moghaddam,kvinna,Q6581072,1970-02-16,,"[""Iran""]","[""Q794""]","[""filmregissör"",""skådespelare"",""manusförfattare""]","[""Q2526255"",""Q33999"",""Q28389""]"
Q4849406,Bakhtiar Amin,"[""Bakhtiar Amin""]",1,[358368],[null],,,https://en.wikipedia.org/wiki/Bakhtiar_Amin,man,Q6581097,,,"[""Irak""]","[""Q796""]","[""politiker""]","[""Q82955""]"
Q48531448,Ann Henning,"[""Ann Henning""]",1,[370190],[59],,,https://sv.wikipedia.org/wiki/Ann_Henning_Jocelyn,kvinna,Q6581072,1948,,"[""Irland"",""Sverige""]","[""Q27"",""Q34""]","[""manusförfattare"",""översättare"",""dramatiker"",""aristokrat""]","[""Q28389"",""Q333634"",""Q214917"",""Q2478141""]"
Q4859754,Barbro Osher,"[""Barbro Osher""]",1,[56860],[71],,,https://sv.wikipedia.org/wiki/Barbro_Osher,kvinna,Q6581072,1940-05-21,,"[""Sverige""]","[""Q34""]","[""politiker"",""diplomat""]","[""Q82955"",""Q193391""]"
Q48775464,Marcus Gunnarsen,"[""Marcus Gunnarsen""]",1,[2397824],[22],,,https://en.wikipedia.org/wiki/Marcus_Gunnarsen,man,Q6581097,2002-02-21,,"[""Norge""]","[""Q20""]","[""sångare"",""musiker"",""fotbollsspelare"",""låtskrivare""]","[""Q177220"",""Q639669"",""Q937857"",""Q753110""]"
Q4887789,Bengt Feldreich,"[""Bengt Feldreich""]",2,"[373941,425193]","[78,42]",,,https://sv.wikipedia.org/wiki/Bengt_Feldreich,man,Q6581097,1925-09-12,2019-10-21,"[""Sverige""]","[""Q34""]","[""berättarröst"",""journalist"",""TV-programledare""]","[""Q1146822"",""Q1930187"",""Q947873""]"
Q4887802,Bengt Gustafsson,"[""Bengt Gustafsson""]",1,[613169],[57],,,https://sv.wikipedia.org/wiki/Bengt_Gustafsson_(astronom),man,Q6581097,1943,,"[""Sverige""]","[""Q34""]","[""astronom""]","[""Q11063""]"
Q48889254,Lars Schmidt,"[""Lars Schmidt""]",1,[389698],[85],,,https://sv.wikipedia.org/wiki/Lars_Schmidt,man,Q6581097,1917-06-11,2009-10-18,"[""Sverige""]","[""Q34""]","[""filmproducent""]","[""Q3282637""]"
Q4889354,Benjamin Ingrosso,"[""Benjamin Ingrosso""]",1,[1732987],[23],,,https://sv.wikipedia.org/wiki/Benjamin_Ingrosso,man,Q6581097,1997-09-14,,"[""Sverige""]","[""Q34""]","[""skivartist"",""sångare"",""låtskrivare"",""skådespelare""]","[""Q55960555"",""Q177220"",""Q753110"",""Q33999""]"
Q490738,Anders Bagge,"[""Anders Bagge""]",1,[2181636],[55],,,https://sv.wikipedia.org/wiki/Anders_Bagge,man,Q6581097,1968-01-12,,"[""Sverige""]","[""Q34""]","[""sångare"",""musikproducent"",""musiker"",""låtskrivare"",""kompositör""]","[""Q177220"",""Q183945"",""Q639669"",""Q753110"",""Q36834""]"
Q491177,Anders Lundin,"[""Anders Lundin""]",2,"[367674,420010]","[50,36]",,,https://sv.wikipedia.org/wiki/Anders_Lundin,man,Q6581097,1958-09-08,,"[""Sverige""]","[""Q34""]","[""skådespelare"",""TV-programledare""]","[""Q33999"",""Q947873""]"
Q4916301,Birgitta Svendén,"[""Birgitta Svendén""]",1,[116676],[60],,,https://sv.wikipedia.org/wiki/Birgitta_Svend%C3%A9n,kvinna,Q6581072,1952-03-20,,"[""Sverige""]","[""Q34""]","[""sångare"",""musiker"",""operasångare"",""intendent""]","[""Q177220"",""Q639669"",""Q2865819"",""Q6491450""]"
Q4919786,Björn ”Nalle” Wahlroos,"[""Björn ”Nalle” Wahlroos""]",1,[415502],[61],,,https://sv.wikipedia.org/wiki/Bj%C3%B6rn_Wahlroos,man,Q6581097,1952-10-10,,"[""Finland""]","[""Q33""]","[""professor"",""ordförande"",""nationalekonom"",""företagsledare"",""bankman""]","[""Q121594"",""Q140686"",""Q188094"",""Q2961975"",""Q806798""]"
Q4933723,Amelia Adamo,"[""Amelia Adamo""]",3,"[369187,421647,1731527]","[61,39,74]",,,https://sv.wikipedia.org/wiki/Amelia_Adamo,kvinna,Q6581072,1947-02-24,,"[""Sverige""]","[""Q34""]","[""chefredaktör"",""journalist""]","[""Q589298"",""Q1930187""]"
Q4933769,Emma AdBåge,"[""Emma AdBåge""]",1,[1518791],[37],,,https://sv.wikipedia.org/wiki/Emma_Adb%C3%A5ge,kvinna,Q6581072,1982-12-07,,"[""Sverige""]","[""Q34""]","[""illustratör"",""serietecknare"",""författare"",""bilderboksförfattare""]","[""Q644687"",""Q1114448"",""Q36180"",""Q11606860""]"
Q4933853,Karin Adelsköld,"[""Karin Adelsköld""]",1,[234550],[40],,,https://sv.wikipedia.org/wiki/Karin_Adelsk%C3%B6ld,kvinna,Q6581072,1973-07-13,,"[""Sverige""]","[""Q34""]","[""TV-programledare"",""radioprogramledare""]","[""Q947873"",""Q2722764""]"
Q4934449,Monika Ahlberg,"[""Monika Ahlberg""]",2,"[387515,400278]","[48,53]",,,https://sv.wikipedia.org/wiki/Monika_Ahlberg,kvinna,Q6581072,1961-03-25,,"[""Sverige""]","[""Q34""]","[""skådespelare""]","[""Q33999""]"
Q4934519,Tina Ahlin,"[""Tina Ahlin""]",2,"[358466,651333]","[37,33]",,,https://sv.wikipedia.org/wiki/Tina_Ahlin,kvinna,Q6581072,1967-07-06,,"[""Sverige""]","[""Q34""]","[""sångare"",""pianist""]","[""Q177220"",""Q486748""]"
Q4934568,Gabriella Ahlström,"[""Gabriella Ahlström""]",1,[373910],[40],,,https://sv.wikipedia.org/wiki/Gabriella_Ahlstr%C3%B6m,kvinna,Q6581072,1963-10-23,,"[""Sverige""]","[""Q34""]","[""journalist"",""författare""]","[""Q1930187"",""Q36180""]"
Q4934575,Evin Ahmad,"[""Evin Ahmad""]",1,[921586],[27],,,https://sv.wikipedia.org/wiki/Evin_Ahmad,kvinna,Q6581072,1990-06-08,,"[""Sverige""]","[""Q34""]","[""författare"",""filmskådespelare"",""scenskådespelare"",""författare"",""skådespelare""]","[""Q482980"",""Q10800557"",""Q2259451"",""Q36180"",""Q33999""]"
Q4934698,Maria Akraka,"[""Maria Akraka""]",1,[126327],[44],,,https://sv.wikipedia.org/wiki/Maria_Akraka,kvinna,Q6581072,1966-07-07,,"[""Sverige""]","[""Q34""]","[""entreprenör"",""medeldistanslöpare""]","[""Q131524"",""Q13381753""]"
Q4934990,Malin Alfvén,"[""Malin Alfvén""]",1,[362074],[58],,,https://sv.wikipedia.org/wiki/Malin_Alfv%C3%A9n,kvinna,Q6581072,1947,2019-12-11,"[""Sverige""]","[""Q34""]","[""psykolog"",""författare""]","[""Q212980"",""Q36180""]"
Q4935836,Karin Mamma Andersson,"[""Karin Mamma Andersson""]",1,[369520],[46],,,https://sv.wikipedia.org/wiki/Karin_Mamma_Andersson,kvinna,Q6581072,1962-02-28,,"[""Sverige""]","[""Q34""]","[""tecknare"",""målare""]","[""Q15296811"",""Q1028181""]"
Q4935849,Lena Andersson,"[""Lena Andersson""]",5,"[134901,327259,368978,389173,672680]","[41,35,38,32,30]",,,https://sv.wikipedia.org/wiki/Lena_Andersson_(f%C3%B6rfattare),kvinna,Q6581072,1970-04-18,,"[""Sverige""]","[""Q34""]","[""författare"",""journalist"",""litteraturkritiker""]","[""Q36180"",""Q1930187"",""Q4263842""]"
Q4936367,Farnaz Arbabi,"[""Farnaz Arbabi""]",1,[373945],[26],,,https://sv.wikipedia.org/wiki/Farnaz_Arbabi,kvinna,Q6581072,1977-11-08,,"[""Sverige""]","[""Q34""]","[""dramatiker"",""regissör""]","[""Q214917"",""Q3455803""]"
Q4936827,Astrid Assefa,"[""Astrid Assefa""]",1,[359908],[52],,,https://sv.wikipedia.org/wiki/Astrid_Assefa,kvinna,Q6581072,1953-02-07,,"[""Sverige"",""Etiopien""]","[""Q34"",""Q115""]","[""teaterregissör"",""sångare"",""regissör"",""skådespelare""]","[""Q3387717"",""Q177220"",""Q3455803"",""Q33999""]"
Q4937051,Viveca Ax:son Johnson,"[""Viveca Ax:son Johnson""]",1,[389734],[38],,,https://sv.wikipedia.org/wiki/Viveca_Ax:son_Johnson,kvinna,Q6581072,1963-07-18,,"[""Sverige""]","[""Q34""]","[""affärsidkare""]","[""Q43845""]"
Q493733,Lars Berghagen,"[""Lars Berghagen""]",3,"[373923,423196,1436554]","[59,36,35]",,,https://sv.wikipedia.org/wiki/Lasse_Berghagen,man,Q6581097,1945-05-13,2023-10-19,"[""Sverige""]","[""Q34""]","[""författare"",""skådespelare"",""kompositör"",""skivartist"",""sångare"",""låtskrivare"",""TV-programledare""]","[""Q36180"",""Q33999"",""Q36834"",""Q55960555"",""Q177220"",""Q753110"",""Q947873""]"
Q4937449,Channa Bankier,"[""Channa Bankier""]",1,[423490],[33],,,https://sv.wikipedia.org/wiki/Channa_Bankier,kvinna,Q6581072,1947-01-17,,"[""Sverige""]","[""Q34""]","[""målare"",""grafiker"",""tecknare""]","[""Q1028181"",""Q1925963"",""Q15296811""]"
Q4937914,Ann-Marie Begler,"[""Ann-Marie Begler""]",1,[927250],[63],,,https://sv.wikipedia.org/wiki/Ann-Marie_Begler,kvinna,Q6581072,1954-04-21,,"[""Sverige""]","[""Q34""]",[],[]
Q4937967,Rahel Belatchew,"[""Rahel Belatchew""]",1,[1736279],[52],,,https://sv.wikipedia.org/wiki/Rahel_Belatchew,kvinna,Q6581072,1969-01-13,,"[""Sverige""]","[""Q34""]","[""arkitekt""]","[""Q42973""]"
Q4938184,Sissela Benn,"[""Sissela Benn""]",1,[369529],[28],,,https://sv.wikipedia.org/wiki/Sissela_Benn,kvinna,Q6581072,1980-05-14,,"[""Sverige""]","[""Q34""]","[""komiker"",""filmregissör"",""skådespelare"",""manusförfattare""]","[""Q245068"",""Q2526255"",""Q33999"",""Q28389""]"
Q4938478,Malin Berghagen,"[""Malin Berghagen""]",1,[363633],[40],,,https://sv.wikipedia.org/wiki/Malin_Berghagen,kvinna,Q6581072,1966-05-11,,"[""Sverige""]","[""Q34""]","[""författare"",""röstskådespelare"",""yogainstruktör"",""TV-programledare"",""skådespelare""]","[""Q482980"",""Q2405480"",""Q2600526"",""Q947873"",""Q33999""]"
Q4938714,Maj Briht Bergström-Walan,"[""Maj Briht Bergström-Walan""]",1,[369154],[83],,,https://sv.wikipedia.org/wiki/Maj-Briht_Bergstr%C3%B6m-Walan,kvinna,Q6581072,1924-11-17,2014-08-25,"[""Sverige""]","[""Q34""]","[""barnmorska"",""psykolog"",""sexolog""]","[""Q185196"",""Q212980"",""Q2920595""]"
Q4939033,Elsa Billgren,"[""Elsa Billgren""]",1,[116691],[26],,,https://sv.wikipedia.org/wiki/Elsa_Billgren,kvinna,Q6581072,1986-02-01,,"[""Sverige""]","[""Q34""]","[""TV-programledare"",""bloggare"",""radioprogramledare""]","[""Q947873"",""Q8246794"",""Q2722764""]"
Q4939042,Mischa Billing,"[""Mischa Billing""]",2,"[1952958,2510009]","[56,58]",,,https://sv.wikipedia.org/wiki/Mischa_Billing,kvinna,Q6581072,1966-01-30,,"[""Sverige""]","[""Q34""]","[""sommelier"",""lektor""]","[""Q191493"",""Q1553123""]"
Q4939203,Erika Bjerström,"[""Erika Bjerström""]",2,"[366710,2815478]","[47,64]",,,https://sv.wikipedia.org/wiki/Erika_Bjerstr%C3%B6m,kvinna,Q6581072,1962-06-30,,"[""Sverige""]","[""Q34""]","[""Utrikeskorrespondent"",""författare"",""redaktionschef"",""journalist"",""TV-programledare""]","[""Q18190897"",""Q36180"",""Q1068933"",""Q1930187"",""Q947873""]"
Q4939273,Nina Björk,"[""Nina Björk""]",1,[419223],[34],,,https://sv.wikipedia.org/wiki/Nina_Bj%C3%B6rk,kvinna,Q6581072,1967-05-18,,"[""Sverige""]","[""Q34""]","[""anti-transgender activist"",""författare"",""journalist"",""litteraturvetare"",""författare""]","[""Q111597957"",""Q482980"",""Q1930187"",""Q17167049"",""Q36180""]"
Q4939576,Frida Blom,"[""Frida Blom""]",1,[373936],[27],,,https://sv.wikipedia.org/wiki/Frida_Blom,kvinna,Q6581072,1976-12-25,,"[""Sverige""]","[""Q34""]","[""statsvetare""]","[""Q1238570""]"
Q4939858,Karin Bojs,"[""Karin Bojs""]",1,[768837],[57],,,https://sv.wikipedia.org/wiki/Karin_Bojs,kvinna,Q6581072,1959-03-04,,"[""Sverige""]","[""Q34""]","[""redaktör"",""journalist"",""författare""]","[""Q876864"",""Q1930187"",""Q36180""]"
Q4939952,Cay Bond,"[""Cay Bond""]",1,[382818],[60],,,https://sv.wikipedia.org/wiki/Cay_Bond,kvinna,Q6581072,1943-01-26,,"[""Sverige""]","[""Q34""]","[""journalist"",""författare""]","[""Q1930187"",""Q36180""]"
Q4940087,Annika Borg,"[""Annika Borg""]",1,[390126],[37],,,https://sv.wikipedia.org/wiki/Annika_Borg,kvinna,Q6581072,1965-03-29,,"[""Sverige""]","[""Q34""]","[""präst""]","[""Q42603""]"
Q4940135,Victoria Borisova-Ollas,"[""Victoria Borisova-Ollas""]",1,[1077304],[48],,,https://sv.wikipedia.org/wiki/Victoria_Borisova-Ollas,kvinna,Q6581072,1969,,"[""Sverige""]","[""Q34""]","[""kompositör""]","[""Q36834""]"
Q4940150,Gullan Bornemark,"[""Gullan Bornemark""]",1,[927247],[89],,,https://sv.wikipedia.org/wiki/Gullan_Bornemark,kvinna,Q6581072,1927-11-28,,"[""Sverige""]","[""Q34""]","[""sångare"",""låtskrivare"",""kompositör""]","[""Q177220"",""Q753110"",""Q36834""]"
Q4940167,Monica Borrfors,"[""Monica Borrfors""]",1,[1585352],[34],,,https://sv.wikipedia.org/wiki/Monica_Borrfors,kvinna,Q6581072,1954-05-14,,"[""Sverige""]","[""Q34""]","[""sångare""]","[""Q177220""]"
Q4940398,Catti Brandelius,"[""Catti Brandelius""]",1,[597026],[30],,,https://sv.wikipedia.org/wiki/Catti_Brandelius,kvinna,Q6581072,1971-05-01,,"[""Sverige""]","[""Q34""]","[""konstnär"",""filmregissör"",""musikartist"",""manusförfattare""]","[""Q483501"",""Q2526255"",""Q1294626"",""Q28389""]"
Q4940479,Lisen Bratt Fredricson,"[""Lisen Bratt Fredricson""]",1,[1733198],[45],,,https://sv.wikipedia.org/wiki/Lisen_Bratt_Fredricson,kvinna,Q6581072,1976-01-23,,"[""Sverige""]","[""Q34""]","[""ryttare""]","[""Q2730732""]"
Q4940777,Malin Broman,"[""Malin Broman""]",1,[1733202],[46],,,https://sv.wikipedia.org/wiki/Malin_Broman,kvinna,Q6581072,1975-05-24,,"[""Sverige""]","[""Q34""]","[""violinist""]","[""Q1259917""]"
Q4940780,Dorotea Bromberg,"[""Dorotea Bromberg""]",1,[373913],[51],,,https://sv.wikipedia.org/wiki/Dorotea_Bromberg,kvinna,Q6581072,1952-12-07,,"[""Sverige""]","[""Q34""]","[""förläggare"",""affärsidkare""]","[""Q2516866"",""Q43845""]"
Q4940825,Karin Broos,"[""Karin Broos""]",1,[126293],[61],,,https://sv.wikipedia.org/wiki/Karin_Broos,kvinna,Q6581072,1950-07-03,,"[""Sverige""]","[""Q34""]","[""målare"",""tecknare""]","[""Q1028181"",""Q15296811""]"
Q4940944,Anna-Lena Brundin,"[""Anna-Lena Brundin""]",1,[421621],[34],,,https://sv.wikipedia.org/wiki/Anna-Lena_Bergelin,kvinna,Q6581072,1959-04-12,,"[""Sverige""]","[""Q34""]","[""författare"",""skådespelare"",""sångare"",""komiker""]","[""Q36180"",""Q33999"",""Q177220"",""Q245068""]"
Q4941321,Nina Burton,"[""Nina Burton""]",1,[1734354],[74],,,https://sv.wikipedia.org/wiki/Nina_Burton,kvinna,Q6581072,1946-10-05,,"[""Sverige""]","[""Q34""]","[""författare"",""poet""]","[""Q36180"",""Q49757""]"
Q4941838,Ingrid Carlberg,"[""Ingrid Carlberg""]",1,[1732970],[59],,,https://sv.wikipedia.org/wiki/Ingrid_Carlberg,kvinna,Q6581072,1961-11-30,,"[""Sverige""]","[""Q34""]","[""författare"",""universitetslärare"",""journalist""]","[""Q36180"",""Q1622272"",""Q1930187""]"
Q4941876,Gunhild Carling,"[""Gunhild Carling""]",1,[415541],[39],,,https://sv.wikipedia.org/wiki/Gunhild_Carling,kvinna,Q6581072,1975-05-07,,"[""Sverige""]","[""Q34""]","[""sångare"",""trombonist"",""musiker""]","[""Q177220"",""Q544972"",""Q639669""]"
Q4941976,Marika Carlsson,"[""Marika Carlsson""]",2,"[116684,2064411]","[39,49]",,,https://sv.wikipedia.org/wiki/Marika_Carlsson,kvinna,Q6581072,1973-03-19,,"[""Sverige""]","[""Q34""]","[""komiker"",""radioprogramledare""]","[""Q245068"",""Q2722764""]"
Q4942079,Anna Carrfors Bråkenhielm,"[""Anna Carrfors Bråkenhielm""]",1,[126317],[43],,,https://sv.wikipedia.org/wiki/Anna_Br%C3%A5kenhielm,kvinna,Q6581072,1966-07-10,,"[""Sverige""]","[""Q34""]","[""TV-producent"",""affärsidkare""]","[""Q578109"",""Q43845""]"
Q4942350,Malin Cederbladh,"[""Malin Cederbladh""]",1,[921583],[51],,,https://sv.wikipedia.org/wiki/Malin_Cederbladh,kvinna,Q6581072,1966-01-29,,"[""Sverige""]","[""Q34""]","[""röstskådespelare"",""skådespelare""]","[""Q2405480"",""Q33999""]"
Q4942392,Charlotta Cederlöf,"[""Charlotta Cederlöf""]",1,[541321],[32],,,https://sv.wikipedia.org/wiki/Charlotta_Cederl%C3%B6f,kvinna,Q6581072,1965,2015-03-15,"[""Sverige""]","[""Q34""]","[""författare""]","[""Q36180""]"
Q4942506,Andrea Chalupa,"[""Andrea Chalupa""]",1,[373922],[null],,,https://sv.wikipedia.org/wiki/Andrea_Chalupa,kvinna,Q6581072,,,"[""Sverige""]","[""Q34""]","[""journalist""]","[""Q1930187""]"
Q4942900,Rakel Chukri,"[""Rakel Chukri""]",1,[116692],[34],,,https://sv.wikipedia.org/wiki/Rakel_Chukri,kvinna,Q6581072,1978-03-20,,"[""Sverige""]","[""Q34""]","[""författare"",""journalist""]","[""Q36180"",""Q1930187""]"
Q4942950,Sliva Cigerxwin,"[""Sliva Cigerxwin""]",1,[371636],[null],,,https://sv.wikipedia.org/wiki/Sliva_Cigerxwin,kvinna,Q6581072,,,"[""Sverige""]","[""Q34""]","[""journalist""]","[""Q1930187""]"
Q4943630,Terese Cristiansson,"[""Terese Cristiansson""]",2,"[562671,652675]","[40,40]",,,https://sv.wikipedia.org/wiki/Terese_Cristiansson,kvinna,Q6581072,1974,,"[""Sverige""]","[""Q34""]","[""författare"",""journalist""]","[""Q36180"",""Q1930187""]"
Q4943960,Barbro Dahlbom-Hall,"[""Barbro Dahlbom-Hall""]",1,[370591],[65],,,https://sv.wikipedia.org/wiki/Barbro_Dahlbom-Hall,kvinna,Q6581072,1941-07-19,,"[""Sverige""]","[""Q34""]","[""författare""]","[""Q36180""]"
Q4944209,Sara Danius,"[""Sara Danius""]",3,"[223998,476892,1077323]","[51,52,56]",,,https://sv.wikipedia.org/wiki/Sara_Danius,kvinna,Q6581072,1962-04-05,2019-10-12,"[""Sverige""]","[""Q34""]","[""litteraturkritiker"",""filosof"",""litteraturvetare"",""universitetslärare""]","[""Q4263842"",""Q4964182"",""Q17167049"",""Q1622272""]"
Q4944538,Kjerstin Dellert,"[""Kjerstin Dellert""]",1,[126271],[85],,,https://sv.wikipedia.org/wiki/Kjerstin_Dellert,kvinna,Q6581072,1925-11-04,2018-03-05,"[""Sverige""]","[""Q34""]","[""teaterchef"",""röstskådespelare"",""operasångare""]","[""Q1776724"",""Q2405480"",""Q2865819""]"
Q4945358,Yukiko Duke,"[""Yukiko Duke""]",1,[126260],[44],,,https://sv.wikipedia.org/wiki/Yukiko_Duke,kvinna,Q6581072,1966,,"[""Sverige""]","[""Q34""]","[""översättare"",""författare"",""journalist"",""TV-programledare"",""litteraturkritiker""]","[""Q333634"",""Q482980"",""Q1930187"",""Q947873"",""Q4263842""]"
Q4945670,Cecilia Edefalk,"[""Cecilia Edefalk""]",1,[223951],[58],,,https://sv.wikipedia.org/wiki/Cecilia_Edefalk,kvinna,Q6581072,1954-08-28,,"[""Sverige""]","[""Q34""]","[""målare"",""fotograf""]","[""Q1028181"",""Q33231""]"
Q4945777,Britt Edwall,"[""Britt Edwall""]",1,[421622],[58],,,https://sv.wikipedia.org/wiki/Britt_Edwall,kvinna,Q6581072,1935-02-16,2025-07-09,"[""Sverige""]","[""Q34""]","[""författare"",""teaterregissör""]","[""Q36180"",""Q3387717""]"
Q4945830,Birgitta Egerbladh,"[""Birgitta Egerbladh""]",1,[381883],[47],,,https://sv.wikipedia.org/wiki/Birgitta_Egerbladh,kvinna,Q6581072,1956-01-13,,"[""Sverige""]","[""Q34""]","[""kompositör"",""koreograf""]","[""Q36834"",""Q2490358""]"
Q4945945,Elise Einarsdotter,"[""Elise Einarsdotter""]",1,[375338],[49],,,https://sv.wikipedia.org/wiki/Elise_Einarsdotter,kvinna,Q6581072,1955-07-11,,"[""Sverige""]","[""Q34""]","[""pianist""]","[""Q486748""]"
Q4946009,Elin Ek,"[""Elin Ek""]",1,[373931],[27],,,https://sv.wikipedia.org/wiki/Elin_Ek_(programledare),kvinna,Q6581072,1976-12-28,,"[""Sverige""]","[""Q34""]","[""skådespelare"",""TV-programledare""]","[""Q33999"",""Q947873""]"
Q4946048,Lina Ekdahl,"[""Lina Ekdahl""]",1,[601901],[37],,,https://sv.wikipedia.org/wiki/Lina_Ekdahl,kvinna,Q6581072,1964-03-20,,"[""Sverige""]","[""Q34""]","[""författare"",""poet""]","[""Q36180"",""Q49757""]"
Q4946105,Anne-Marie Eklund Löwinder,"[""Anne-Marie Eklund Löwinder""]",1,[1952981],[64],,,https://sv.wikipedia.org/wiki/Anne-Marie_Eklund_L%C3%B6winder,kvinna,Q6581072,1957-09-26,,"[""Sverige""]","[""Q34""]","[""datavetare""]","[""Q82594""]"
Q4946168,Agneta Ekmanner,"[""Agneta Ekmanner""]",1,[363529],[67],,,https://sv.wikipedia.org/wiki/Agneta_Ekmanner,kvinna,Q6581072,1938-12-04,,"[""Sverige""]","[""Q34""]","[""skådespelare"",""modell""]","[""Q33999"",""Q4610556""]"
Q4946251,Nour El-Refai,"[""Nour El-Refai""]",1,[366865],[21],,,https://sv.wikipedia.org/wiki/Nour_El_Refai,kvinna,Q6581072,1987-11-14,,"[""Sverige""]","[""Q34""]","[""programledare"",""filmmanusförfattare"",""komiker"",""röstskådespelare"",""filmskådespelare"",""tv-skådespelare"",""skådespelare""]","[""Q94498772"",""Q69423232"",""Q245068"",""Q2405480"",""Q10800557"",""Q10798782"",""Q33999""]"
Q4946256,Ingrid Elam,"[""Ingrid Elam""]",1,[911947],[48],,,https://sv.wikipedia.org/wiki/Ingrid_Elam,kvinna,Q6581072,1951-12-03,,"[""Sverige""]","[""Q34""]","[""litteraturkritiker"",""litteraturvetare"",""journalist""]","[""Q4263842"",""Q17167049"",""Q1930187""]"
Q4946262,Anna-Karin Elde,"[""Anna-Karin Elde""]",1,[911974],[36],,,https://sv.wikipedia.org/wiki/Anna-Karin_Elde,kvinna,Q6581072,1963-10-05,,"[""Sverige""]","[""Q34""]","[""författare""]","[""Q36180""]"
Q4946494,Kajsa Ellegård,"[""Kajsa Ellegård""]",1,[911963],[48],,,https://sv.wikipedia.org/wiki/Kajsa_Elleg%C3%A5rd,kvinna,Q6581072,1951,,"[""Sverige""]","[""Q34""]","[""geograf"",""universitetslärare""]","[""Q901402"",""Q1622272""]"
Q4946598,Cissi Elwin,"[""Cissi Elwin""]",1,[382827],[38],,,https://sv.wikipedia.org/wiki/Cissi_Elwin,kvinna,Q6581072,1965-06-01,,"[""Sverige""]","[""Q34""]","[""journalist"",""TV-programledare""]","[""Q1930187"",""Q947873""]"
